0,0.08703269
0.03125,0.121610307
0.0625,0.154618196
0.09375,0.185533115
0.125,0.213744613
0.15625,0.238642242
0.1875,0.259746361
0.21875,0.276751746
0.25,0.289309569
0.28125,0.297376226
0.3125,0.300951718
0.34375,0.300297664
0.375,0.295762895
0.40625,0.287783445
0.4375,0.277013368
0.46875,0.264063113
0.5,0.249717544
0.53125,0.234674318
0.5625,0.219543886
0.59375,0.204893092
0.625,0.191157973
0.65625,0.178687357
0.6875,0.167568451
0.71875,0.157844859
0.75,0.149342167
0.78125,0.141842356
0.8125,0.135127409
0.84375,0.128892101
0.875,0.12287481
0.90625,0.116901124
0.9375,0.11084023
0.96875,0.104735733
1,0.098674839
1.03125,0.092875566
1.0625,0.087773951
1.09375,0.083849631
1.125,0.081669453
1.15625,0.081887471
1.1875,0.085244945
1.21875,0.092395927
1.25,0.103907265
1.28125,0.120302201
1.3125,0.141973166
1.34375,0.169138179
1.375,0.201753636
1.40625,0.239688727
1.4375,0.282594622
1.46875,0.330035287
1.5,0.381443875
1.53125,0.436166333
1.5625,0.493505005
1.59375,0.552805836
1.625,0.61337117
1.65625,0.674546954
1.6875,0.735853548
1.71875,0.796724107
1.75,0.856809802
1.78125,0.915718201
1.8125,0.973231287
1.84375,1.029043833
1.875,1.083025031
1.90625,1.135000465
1.9375,1.184708515
1.96875,1.231931162
2,1.276319578
2.03125,1.317524935
2.0625,1.355067594
2.09375,1.388555122
2.125,1.417464277
2.15625,1.441402627
2.1875,1.459977741
2.21875,1.472884392
2.25,1.479991771
2.28125,1.481256274
2.3125,1.476808712
2.34375,1.466910705
2.375,1.451911083
2.40625,1.432289485
2.4375,1.40865636
2.46875,1.381578554
2.5,1.35171012
2.53125,1.319574302
2.5625,1.285781549
2.59375,1.25068069
2.625,1.214576948
2.65625,1.17764474
2.6875,1.13984046
2.71875,1.101076902
2.75,1.061136048
2.78125,1.019712673
2.8125,0.976545157
2.84375,0.931371876
2.875,0.884018419
2.90625,0.834353973
2.9375,0.782465745
2.96875,0.728484548
3,0.672672001
3.03125,0.615551347
3.0625,0.557558623
3.09375,0.499391484
3.125,0.441703984
3.15625,0.385106574
3.1875,0.330253305
3.21875,0.277623817
3.25,0.227610543
3.28125,0.180300689
3.3125,0.135694255
3.34375,0.09352962
3.375,0.053327144
3.40625,0.014389172
3.4375,-0.024069161
3.46875,-0.062919926
3.5,-0.103122401
3.53125,-0.145635865
3.5625,-0.191288784
3.59375,-0.240866023
3.625,-0.294934428
3.65625,-0.353930034
3.6875,-0.417940049
3.71875,-0.486790058
3.75,-0.560087629
3.78125,-0.637091502
3.8125,-0.716798796
3.84375,-0.79798861
3.875,-0.879222028
3.90625,-0.958929321
3.9375,-1.035497159
3.96875,-1.107355813
4,-1.17297916
4.03125,-1.231015488
4.0625,-1.280287502
4.09375,-1.319879527
4.125,-1.349268321
4.15625,-1.368061452
4.1875,-1.37625892
4.21875,-1.374078743
4.25,-1.362044162
4.28125,-1.340809232
4.3125,-1.311246024
4.34375,-1.274401022
4.375,-1.231320712
4.40625,-1.183138787
4.4375,-1.130901732
4.46875,-1.075699634
4.5,-1.018360963
4.53125,-0.959714185
4.5625,-0.900282544
4.59375,-0.840545677
4.625,-0.78080881
4.65625,-0.721202755
4.6875,-0.661771113
4.71875,-0.602513885
4.75,-0.543387468
4.78125,-0.484391862
4.8125,-0.425527067
4.84375,-0.366923892
4.875,-0.308756754
4.90625,-0.251287272
4.9375,-0.194864275
4.96875,-0.139836592
5,-0.086553051
5.03125,-0.035449688
5.0625,0.013168273
5.09375,0.058952003
5.125,0.101727087
5.15625,0.141362716
5.1875,0.177728079
5.21875,0.210866779
5.25,0.240996833
5.28125,0.26820545
5.3125,0.292797854
5.34375,0.315079269
5.375,0.335311317
5.40625,0.353712016
5.4375,0.370499384
5.46875,0.38580423
5.5,0.399582953
5.53125,0.411748344
5.5625,0.42212599
5.59375,0.430497872
5.625,0.436515162
5.65625,0.439959842
5.6875,0.440657499
5.71875,0.438390115
5.75,0.433201292
5.78125,0.425178238
5.8125,0.414582575
5.84375,0.401806734
5.875,0.387373958
5.90625,0.372025508
5.9375,0.356502643
5.96875,0.341633832
6,0.328291145
6.03125,0.31730305
6.0625,0.309279996
6.09375,0.304876037
6.125,0.304309191
6.15625,0.307710268
6.1875,0.314817647
6.21875,0.325151689
6.25,0.33792753
6.28125,0.352142288
6.3125,0.36653146
6.34375,0.379830544
6.375,0.390469811
6.40625,0.397097551
6.4375,0.398187639
6.46875,0.392519178
6.5,0.378958473
6.53125,0.356677058
6.5625,0.325020879
6.59375,0.283902729
6.625,0.233409815
6.65625,0.174065381
6.6875,0.106872307
6.71875,0.033007889
6.75,-0.045914541
6.78125,-0.128194444
6.8125,-0.211913264
6.84375,-0.295065238
6.875,-0.375688206
6.90625,-0.452038026
6.9375,-0.52241416
6.96875,-0.585421293
7,-0.640056544
7.03125,-0.685578652
7.0625,-0.721595186
